InventoryID,StoreID,ProductID,CurrentStock,ReorderLevel,MaximumStock,LastRestockedDate,LastModifiedDate,IsActive
INV000314,STR0001,22374,308,21,688,2026-01-27,2026-07-05 19:34:40.500501,True
INV000315,STR0001,84748,145,42,692,2026-01-07,2026-07-05 19:34:40.500537,True
INV000316,STR0001,37441,117,77,366,2026-04-20,2026-07-05 19:34:40.500573,True
INV000317,STR0001,79190A,91,59,658,2026-06-10,2026-07-05 19:34:40.500609,True
INV000318,STR0001,70007,99,56,502,2026-06-08,2026-07-05 19:34:40.500645,True
INV000319,STR0001,22033,468,28,493,2026-04-08,2026-07-05 19:34:40.500696,True
INV000320,STR0001,21337,378,57,449,2026-04-19,2026-07-05 19:34:40.500736,True
INV000321,STR0001,22554,430,78,639,2026-04-04,2026-07-05 19:34:40.500772,True
INV000322,STR0001,72024U,251,70,657,2026-02-21,2026-07-05 19:34:40.500808,True
INV000323,STR0001,20677,191,70,354,2026-01-09,2026-07-05 19:34:40.500848,True
INV000324,STR0001,22569,29,65,320,2026-05-28,2026-07-05 19:34:40.500886,True
INV000325,STR0001,85184D,429,73,450,2026-05-04,2026-07-05 19:34:40.500922,True
INV000326,STR0001,23692,234,52,351,2026-02-27,2026-07-05 19:34:40.500958,True
INV000327,STR0001,85025B,278,52,684,2026-06-16,2026-07-05 19:34:40.500996,True
INV000328,STR0001,85232b,136,25,541,2026-03-12,2026-07-05 19:34:40.501109,True
INV000329,STR0001,85232B,134,46,577,2026-01-11,2026-07-05 19:34:40.501236,True
INV000330,STR0001,90024B,221,51,600,2026-05-13,2026-07-05 19:34:40.501301,True
INV000331,STR0001,72772,241,33,595,2026-03-29,2026-07-05 19:34:40.501354,True
INV000332,STR0001,21942,59,43,605,2026-06-24,2026-07-05 19:34:40.501405,True
INV000333,STR0001,20890,16,26,431,2026-06-21,2026-07-05 19:34:40.501454,True
INV000334,STR0001,20738,430,68,561,2026-01-29,2026-07-05 19:34:40.501538,True
INV000335,STR0001,84815,22,65,374,2026-02-24,2026-07-05 19:34:40.501588,True
INV000336,STR0001,21002,52,47,357,2026-05-07,2026-07-05 19:34:40.501628,True
INV000337,STR0001,90082C,423,62,575,2026-01-18,2026-07-05 19:34:40.501666,True
INV000338,STR0001,22601,437,24,608,2026-04-28,2026-07-05 19:34:40.501704,True
INV000339,STR0001,23297,121,38,675,2026-05-30,2026-07-05 19:34:40.501742,True
INV000340,STR0001,C2,254,38,569,2026-03-24,2026-07-05 19:34:40.501786,True
INV000341,STR0001,47591B,369,38,581,2026-02-28,2026-07-05 19:34:40.501824,True
INV000342,STR0001,79190D,416,68,463,2026-02-28,2026-07-05 19:34:40.501861,True
INV000343,STR0001,90123D,393,62,647,2026-02-21,2026-07-05 19:34:40.501899,True
INV000344,STR0001,90073,550,23,644,2026-02-05,2026-07-05 19:34:40.501937,True
INV000345,STR0001,21531,201,27,603,2026-06-06,2026-07-05 19:34:40.501977,True
INV000346,STR0001,21707,225,69,463,2026-04-28,2026-07-05 19:34:40.502018,True
INV000347,STR0001,21399,135,75,395,2026-04-27,2026-07-05 19:34:40.502066,True
INV000348,STR0001,22889,262,48,364,2026-01-24,2026-07-05 19:34:40.502109,True
INV000349,STR0001,22419,214,50,482,2026-05-24,2026-07-05 19:34:40.502148,True
INV000350,STR0001,23501,260,46,489,2026-03-26,2026-07-05 19:34:40.502185,True
INV000351,STR0001,84347,510,23,589,2026-04-21,2026-07-05 19:34:40.502223,True
INV000352,STR0001,90214G,647,63,689,2026-01-31,2026-07-05 19:34:40.502260,True
INV000353,STR0001,90176B,443,24,443,2026-02-04,2026-07-05 19:34:40.502296,True
INV000354,STR0001,90184A,519,24,616,2026-02-07,2026-07-05 19:34:40.502338,True
INV000355,STR0001,71510,458,63,525,2026-04-10,2026-07-05 19:34:40.502375,True
INV000356,STR0001,82613c,202,37,499,2026-07-01,2026-07-05 19:34:40.502411,True
INV000357,STR0001,23211,43,26,597,2026-02-20,2026-07-05 19:34:40.502448,True
INV000358,STR0001,84292,139,64,342,2026-06-11,2026-07-05 19:34:40.502485,True
INV000359,STR0001,22345,347,66,596,2026-05-15,2026-07-05 19:34:40.502548,True
INV000360,STR0001,46775B,51,25,414,2026-01-31,2026-07-05 19:34:40.502590,True
INV000361,STR0001,84459B,233,78,606,2026-01-10,2026-07-05 19:34:40.502627,True
INV000362,STR0001,18097B,145,27,344,2026-06-05,2026-07-05 19:34:40.502665,True
INV000363,STR0001,22533,337,74,598,2026-07-03,2026-07-05 19:34:40.502701,True
INV000364,STR0001,82494l,4,30,309,2026-03-17,2026-07-05 19:34:40.502738,True
INV000365,STR0001,22052,448,74,558,2026-03-03,2026-07-05 19:34:40.502776,True
INV000366,STR0001,21642,315,72,500,2026-01-10,2026-07-05 19:34:40.502812,True
INV000367,STR0001,21285,276,33,375,2026-02-21,2026-07-05 19:34:40.502848,True
INV000368,STR0001,21163,455,72,677,2026-03-03,2026-07-05 19:34:40.502884,True
INV000369,STR0001,21586,271,59,441,2026-03-01,2026-07-05 19:34:40.502920,True
INV000370,STR0001,21695,39,59,397,2026-05-24,2026-07-05 19:34:40.502956,True
INV000371,STR0001,90157,121,64,680,2026-04-11,2026-07-05 19:34:40.502992,True
INV000372,STR0001,90038A,205,37,388,2026-02-08,2026-07-05 19:34:40.503028,True
INV000373,STR0001,84270,532,44,665,2026-03-16,2026-07-05 19:34:40.503063,True
INV000374,STR0001,22622,312,28,488,2026-07-04,2026-07-05 19:34:40.503099,True
INV000375,STR0001,22391,10,58,333,2026-01-30,2026-07-05 19:34:40.503135,True
INV000376,STR0001,21628,113,27,614,2026-07-01,2026-07-05 19:34:40.503171,True
INV000377,STR0001,23476,39,67,680,2026-04-30,2026-07-05 19:34:40.503208,True
INV000378,STR0001,22866,113,25,655,2026-04-26,2026-07-05 19:34:40.503244,True
INV000379,STR0001,90202D,558,25,698,2026-01-21,2026-07-05 19:34:40.503285,True
INV000380,STR0001,20751,299,40,471,2026-01-21,2026-07-05 19:34:40.503322,True
INV000381,STR0001,90160A,309,45,646,2026-02-04,2026-07-05 19:34:40.503359,True
INV000382,STR0001,22966,0,62,659,2026-05-23,2026-07-05 19:34:40.503395,True
INV000383,STR0001,22851,452,31,567,2026-01-18,2026-07-05 19:34:40.503431,True
INV000384,STR0001,22647,147,65,311,2026-01-31,2026-07-05 19:34:40.503468,True
INV000385,STR0001,21677,381,48,508,2026-05-23,2026-07-05 19:34:40.503527,True
INV000386,STR0001,85117,132,67,585,2026-04-26,2026-07-05 19:34:40.503571,True
INV000387,STR0001,90162B,226,26,422,2026-04-05,2026-07-05 19:34:40.503613,True
INV000388,STR0001,17012D,504,30,656,2026-02-22,2026-07-05 19:34:40.503650,True
INV000389,STR0001,84622,385,68,421,2026-04-22,2026-07-05 19:34:40.503687,True
INV000390,STR0001,23216,170,33,379,2026-01-09,2026-07-05 19:34:40.503723,True
INV000391,STR0001,23356,35,76,329,2026-03-20,2026-07-05 19:34:40.503760,True
INV000392,STR0001,22253,366,65,580,2026-03-26,2026-07-05 19:34:40.503797,True
INV000393,STR0001,22557,397,51,560,2026-02-18,2026-07-05 19:34:40.503836,True
INV000394,STR0001,21735,101,29,668,2026-03-11,2026-07-05 19:34:40.503874,True
INV000395,STR0001,23575,393,66,490,2026-03-13,2026-07-05 19:34:40.503910,True
INV000396,STR0001,22521,299,43,490,2026-03-23,2026-07-05 19:34:40.503950,True
INV000397,STR0001,23067,454,34,656,2026-05-16,2026-07-05 19:34:40.503989,True
INV000398,STR0001,90064A,511,22,574,2026-02-14,2026-07-05 19:34:40.504029,True
INV000399,STR0001,35001W,360,37,405,2026-06-04,2026-07-05 19:34:40.504074,True
INV000400,STR0001,84613C,175,34,511,2026-04-19,2026-07-05 19:34:40.504116,True
INV000401,STR0002,23228,570,59,662,2026-01-07,2026-07-05 19:34:40.505150,True
INV000402,STR0002,22970,406,41,687,2026-06-28,2026-07-05 19:34:40.505220,True
INV000403,STR0002,21973,233,45,473,2026-01-15,2026-07-05 19:34:40.505262,True
INV000404,STR0002,85170C,132,66,616,2026-05-21,2026-07-05 19:34:40.505303,True
INV000405,STR0002,22274,289,79,450,2026-02-04,2026-07-05 19:34:40.505342,True
INV000406,STR0002,17011F,136,34,350,2026-02-14,2026-07-05 19:34:40.505381,True
INV000407,STR0002,22122,481,21,657,2026-05-05,2026-07-05 19:34:40.505420,True
INV000408,STR0002,20970,151,49,532,2026-02-06,2026-07-05 19:34:40.505459,True
INV000409,STR0002,22588,405,30,417,2026-03-17,2026-07-05 19:34:40.505499,True
INV000410,STR0002,84763,288,27,324,2026-02-24,2026-07-05 19:34:40.505568,True
INV000411,STR0002,22996,317,77,336,2026-01-30,2026-07-05 19:34:40.505608,True
INV000412,STR0002,20821,519,72,600,2026-03-16,2026-07-05 19:34:40.505651,True
INV000413,STR0002,22103,405,50,417,2026-06-06,2026-07-05 19:34:40.505689,True
INV000414,STR0002,21651,48,48,310,2026-03-08,2026-07-05 19:34:40.505728,True
INV000415,STR0002,23490,87,60,591,2026-04-19,2026-07-05 19:34:40.505765,True
INV000416,STR0002,20671,125,36,426,2026-05-05,2026-07-05 19:34:40.505803,True
INV000417,STR0002,20882,61,41,485,2026-03-04,2026-07-05 19:34:40.505841,True
INV000418,STR0002,22029,89,45,414,2026-05-10,2026-07-05 19:34:40.505878,True
INV000419,STR0002,21107,310,39,434,2026-06-26,2026-07-05 19:34:40.505916,True
INV000420,STR0002,22639,267,53,491,2026-01-12,2026-07-05 19:34:40.505958,True
INV000421,STR0002,22682,279,69,461,2026-03-04,2026-07-05 19:34:40.506012,True
INV000422,STR0002,22023,124,63,526,2026-01-19,2026-07-05 19:34:40.506049,True
INV000423,STR0002,84497,11,62,309,2026-04-03,2026-07-05 19:34:40.506099,True
INV000424,STR0002,21331,145,41,391,2026-02-28,2026-07-05 19:34:40.506139,True
INV000425,STR0002,85032B,563,78,577,2026-03-24,2026-07-05 19:34:40.506177,True
INV000426,STR0002,23620,51,59,468,2026-04-06,2026-07-05 19:34:40.506214,True
INV000427,STR0002,22664,79,30,435,2026-03-28,2026-07-05 19:34:40.506251,True
INV000428,STR0002,84976,134,46,640,2026-02-11,2026-07-05 19:34:40.506287,True
INV000429,STR0002,23152,435,22,524,2026-01-14,2026-07-05 19:34:40.506324,True
INV000430,STR0002,21377,277,68,346,2026-06-08,2026-07-05 19:34:40.506362,True
INV000431,STR0002,22917,28,27,489,2026-04-12,2026-07-05 19:34:40.506398,True
INV000432,STR0002,21206,332,37,487,2026-05-29,2026-07-05 19:34:40.506434,True
INV000433,STR0002,20960,327,45,330,2026-06-10,2026-07-05 19:34:40.506471,True
INV000434,STR0002,23534,253,56,477,2026-01-31,2026-07-05 19:34:40.506527,True
INV000435,STR0002,21070,282,69,459,2026-02-12,2026-07-05 19:34:40.506571,True
INV000436,STR0002,21468,488,23,528,2026-06-24,2026-07-05 19:34:40.506609,True
INV000437,STR0002,20663,345,37,640,2026-03-26,2026-07-05 19:34:40.506646,True
INV000438,STR0002,37340,552,43,690,2026-04-22,2026-07-05 19:34:40.506684,True
INV000439,STR0002,21770,271,23,633,2026-03-30,2026-07-05 19:34:40.506725,True
INV000440,STR0002,84875D,333,80,409,2026-04-07,2026-07-05 19:34:40.506762,True
INV000441,STR0002,79321,29,45,637,2026-04-10,2026-07-05 19:34:40.506799,True
INV000442,STR0002,79315W,139,32,560,2026-03-28,2026-07-05 19:34:40.506835,True
INV000443,STR0002,84660B,1,76,497,2026-06-01,2026-07-05 19:34:40.506872,True
INV000444,STR0002,71496B,392,47,690,2026-03-26,2026-07-05 19:34:40.506914,True
INV000445,STR0002,22489,351,62,636,2026-01-22,2026-07-05 19:34:40.506953,True
INV000446,STR0002,84751B,408,35,657,2026-01-31,2026-07-05 19:34:40.506990,True
INV000447,STR0002,21031,16,75,506,2026-06-25,2026-07-05 19:34:40.507028,True
INV000448,STR0002,20711,394,47,578,2026-04-09,2026-07-05 19:34:40.507068,True
INV000449,STR0002,21890,25,63,630,2026-02-01,2026-07-05 19:34:40.507106,True
INV000450,STR0002,22622,126,71,434,2026-06-29,2026-07-05 19:34:40.507144,True
INV000451,STR0002,84509c,289,31,362,2026-05-27,2026-07-05 19:34:40.507180,True
INV000452,STR0002,21690,99,44,513,2026-01-08,2026-07-05 19:34:40.507215,True
INV000453,STR0002,20674,244,46,312,2026-03-13,2026-07-05 19:34:40.507252,True
INV000454,STR0002,90013E,197,72,333,2026-03-16,2026-07-05 19:34:40.507289,True
INV000455,STR0002,22476,148,43,608,2026-04-23,2026-07-05 19:34:40.507326,True
INV000456,STR0002,35809a,405,67,568,2026-01-28,2026-07-05 19:34:40.507362,True
INV000457,STR0002,90059B,394,33,628,2026-06-08,2026-07-05 19:34:40.507399,True
INV000458,STR0002,81952V,239,68,588,2026-05-08,2026-07-05 19:34:40.507437,True
INV000459,STR0002,23634,282,57,338,2026-06-18,2026-07-05 19:34:40.507478,True
INV000460,STR0002,21659,92,49,530,2026-03-04,2026-07-05 19:34:40.507541,True
INV000461,STR0002,23528,59,71,505,2026-01-15,2026-07-05 19:34:40.507584,True
INV000462,STR0002,22700,311,56,676,2026-01-29,2026-07-05 19:34:40.507621,True
INV000463,STR0002,22579,289,45,374,2026-02-13,2026-07-05 19:34:40.507658,True
INV000464,STR0002,23504,536,52,661,2026-02-11,2026-07-05 19:34:40.507694,True
INV000465,STR0002,22570,400,29,653,2026-06-19,2026-07-05 19:34:40.507729,True
INV000466,STR0002,21774,112,43,371,2026-04-25,2026-07-05 19:34:40.507765,True
INV000467,STR0002,20783,202,24,671,2026-03-06,2026-07-05 19:34:40.507802,True
INV000468,STR0002,23230,305,77,311,2026-04-14,2026-07-05 19:34:40.507839,True
INV000469,STR0002,16156L,47,76,670,2026-02-06,2026-07-05 19:34:40.507876,True
INV000470,STR0002,90011A,325,39,432,2026-02-11,2026-07-05 19:34:40.507913,True
INV000471,STR0002,22422,389,32,497,2026-02-08,2026-07-05 19:34:40.507950,True
INV000472,STR0002,23610,277,32,689,2026-04-28,2026-07-05 19:34:40.507987,True
INV000473,STR0002,22834,472,36,700,2026-03-30,2026-07-05 19:34:40.508024,True
INV000474,STR0002,46037A,105,68,311,2026-04-19,2026-07-05 19:34:40.508061,True
INV000475,STR0002,79067,145,60,624,2026-04-18,2026-07-05 19:34:40.508111,True
INV000476,STR0002,23427,58,33,483,2026-06-22,2026-07-05 19:34:40.508152,True
INV000477,STR0002,21241,255,33,571,2026-05-22,2026-07-05 19:34:40.508189,True
INV000478,STR0002,21455,30,20,394,2026-05-30,2026-07-05 19:34:40.508229,True
INV000479,STR0002,85168B,81,60,605,2026-01-25,2026-07-05 19:34:40.508267,True
INV000480,STR0002,23576,52,66,395,2026-01-19,2026-07-05 19:34:40.508302,True
INV000481,STR0002,84559b,69,45,448,2026-03-06,2026-07-05 19:34:40.508338,True
INV000482,STR0002,23444,156,59,399,2026-06-05,2026-07-05 19:34:40.508374,True
INV000483,STR0002,37475,79,36,354,2026-02-04,2026-07-05 19:34:40.508411,True
INV000484,STR0002,90206A,174,62,405,2026-01-15,2026-07-05 19:34:40.508447,True
INV000485,STR0002,85106,125,76,491,2026-01-08,2026-07-05 19:34:40.508483,True
INV000486,STR0002,84576,207,36,607,2026-04-09,2026-07-05 19:34:40.508544,True
INV000487,STR0002,22909,490,73,643,2026-03-30,2026-07-05 19:34:40.508586,True
INV000488,STR0002,85172,361,46,481,2026-02-02,2026-07-05 19:34:40.508624,True
INV000489,STR0002,90188,124,64,672,2026-01-06,2026-07-05 19:34:40.508660,True
INV000490,STR0002,90136,554,37,657,2026-07-03,2026-07-05 19:34:40.508697,True
INV000491,STR0002,85232C,11,26,351,2026-04-27,2026-07-05 19:34:40.508732,True
INV000492,STR0002,37489A,512,63,526,2026-02-23,2026-07-05 19:34:40.508768,True
INV000493,STR0002,85114c,194,24,358,2026-04-03,2026-07-05 19:34:40.508806,True
INV000494,STR0002,90011B,66,53,328,2026-05-27,2026-07-05 19:34:40.508847,True
INV000495,STR0002,20668,163,51,643,2026-01-14,2026-07-05 19:34:40.508887,True
INV000496,STR0002,47567,294,63,439,2026-06-20,2026-07-05 19:34:40.508925,True
INV000497,STR0002,21333,203,77,452,2026-01-15,2026-07-05 19:34:40.509189,True
INV000498,STR0002,22911,179,35,335,2026-05-15,2026-07-05 19:34:40.509236,True
INV000499,STR0002,22973,183,57,579,2026-02-05,2026-07-05 19:34:40.509277,True
INV000500,STR0002,35920,56,52,384,2026-04-19,2026-07-05 19:34:40.509317,True
INV000501,STR0002,22861,87,51,340,2026-06-12,2026-07-05 19:34:40.509356,True
INV000502,STR0002,17012A,475,77,475,2026-01-09,2026-07-05 19:34:40.509394,True
INV000503,STR0002,21221,287,41,452,2026-06-10,2026-07-05 19:34:40.509432,True
INV000504,STR0002,20888,176,69,352,2026-05-24,2026-07-05 19:34:40.509469,True
INV000505,STR0002,22987,42,32,565,2026-04-13,2026-07-05 19:34:40.509528,True
INV000506,STR0002,90012A,208,37,600,2026-06-15,2026-07-05 19:34:40.509572,True
INV000507,STR0002,22409,232,30,399,2026-03-18,2026-07-05 19:34:40.509610,True
INV000508,STR0002,23049,91,40,411,2026-03-13,2026-07-05 19:34:40.509648,True
INV000509,STR0002,20719,365,22,607,2026-06-26,2026-07-05 19:34:40.509690,True
INV000510,STR0002,23435,109,60,586,2026-01-29,2026-07-05 19:34:40.509728,True
INV000511,STR0002,20989,637,52,641,2026-01-22,2026-07-05 19:34:40.509766,True
INV000512,STR0002,21629,345,46,686,2026-06-24,2026-07-05 19:34:40.509803,True
INV000513,STR0002,20856,48,58,578,2026-03-19,2026-07-05 19:34:40.509842,True
INV000514,STR0002,90036B,148,50,420,2026-04-12,2026-07-05 19:34:40.509879,True
INV000515,STR0002,23094,500,77,661,2026-06-09,2026-07-05 19:34:40.509916,True
INV000516,STR0002,23054,291,31,458,2026-02-01,2026-07-05 19:34:40.509953,True
INV000517,STR0002,85220,242,43,660,2026-02-22,2026-07-05 19:34:40.510010,True
INV000518,STR0002,85018A,315,23,459,2026-03-14,2026-07-05 19:34:40.510047,True
INV000519,STR0002,85166B,353,33,487,2026-03-18,2026-07-05 19:34:40.510093,True
INV000520,STR0002,84924F,337,59,471,2026-05-05,2026-07-05 19:34:40.510134,True
INV000521,STR0002,84986b,42,33,517,2026-06-27,2026-07-05 19:34:40.510172,True
INV000522,STR0002,85152,112,22,658,2026-01-31,2026-07-05 19:34:40.510211,True
INV000523,STR0002,21410,247,33,611,2026-05-16,2026-07-05 19:34:40.510248,True
INV000524,STR0002,23315,157,27,367,2026-04-27,2026-07-05 19:34:40.510285,True
INV000525,STR0002,22808,638,49,682,2026-06-22,2026-07-05 19:34:40.510321,True
INV000526,STR0002,23143,400,80,692,2026-01-15,2026-07-05 19:34:40.510357,True
INV000527,STR0002,90014B,331,64,464,2026-01-28,2026-07-05 19:34:40.510394,True
INV000528,STR0002,21838,111,62,614,2026-01-09,2026-07-05 19:34:40.510430,True
INV000529,STR0002,23090,356,80,445,2026-06-20,2026-07-05 19:34:40.510467,True
INV000530,STR0002,20777,124,30,610,2026-02-05,2026-07-05 19:34:40.510525,True
INV000531,STR0002,84596K,55,71,428,2026-04-05,2026-07-05 19:34:40.510570,True
INV000532,STR0002,84975,241,28,526,2026-07-04,2026-07-05 19:34:40.510608,True
INV000533,STR0002,84387A,451,80,602,2026-03-28,2026-07-05 19:34:40.510645,True
INV000534,STR0002,84508C,113,29,309,2026-05-01,2026-07-05 19:34:40.510681,True
INV000535,STR0002,90126C,476,68,637,2026-02-12,2026-07-05 19:34:40.510718,True
INV000536,STR0002,22898,77,45,363,2026-05-23,2026-07-05 19:34:40.510755,True
INV000537,STR0002,35973,432,50,603,2026-02-06,2026-07-05 19:34:40.510797,True
INV000538,STR0002,22301,345,67,428,2026-06-15,2026-07-05 19:34:40.510834,True
INV000539,STR0002,90137,283,53,565,2026-04-29,2026-07-05 19:34:40.510871,True
INV000540,STR0002,16236,227,34,423,2026-04-13,2026-07-05 19:34:40.510908,True
INV000541,STR0002,21238,476,44,658,2026-01-12,2026-07-05 19:34:40.510944,True
INV000542,STR0002,21147,314,39,337,2026-01-12,2026-07-05 19:34:40.510985,True
INV000543,STR0002,22926,229,34,311,2026-03-23,2026-07-05 19:34:40.511022,True
INV000544,STR0002,90026A,532,67,630,2026-01-29,2026-07-05 19:34:40.511059,True
INV000545,STR0002,21755,415,54,434,2026-04-06,2026-07-05 19:34:40.511095,True
INV000546,STR0002,21657,40,54,501,2026-04-04,2026-07-05 19:34:40.511135,True
INV000547,STR0002,21080,39,54,693,2026-06-01,2026-07-05 19:34:40.511173,True
INV000548,STR0002,35816P,195,48,561,2026-06-03,2026-07-05 19:34:40.511209,True
INV000549,STR0002,47469,314,34,512,2026-03-31,2026-07-05 19:34:40.511246,True
INV000550,STR0002,23149,129,78,485,2026-01-22,2026-07-05 19:34:40.511286,True
INV000551,STR0002,21944,95,53,375,2026-05-10,2026-07-05 19:34:40.511324,True
INV000552,STR0002,78026,54,53,456,2026-03-20,2026-07-05 19:34:40.511362,True
INV000553,STR0002,21131,15,75,525,2026-03-23,2026-07-05 19:34:40.511400,True
INV000554,STR0002,84821,67,56,304,2026-04-15,2026-07-05 19:34:40.511437,True
INV000555,STR0002,23044,109,38,573,2026-02-01,2026-07-05 19:34:40.511474,True
INV000556,STR0002,21267,270,61,317,2026-06-03,2026-07-05 19:34:40.511535,True
INV000557,STR0002,84989b,337,38,351,2026-03-10,2026-07-05 19:34:40.511577,True
INV000558,STR0002,20661,36,67,557,2026-05-01,2026-07-05 19:34:40.511615,True
INV000559,STR0002,21732,4,52,488,2026-06-25,2026-07-05 19:34:40.511652,True
INV000560,STR0002,84510a,135,38,548,2026-05-24,2026-07-05 19:34:40.511689,True
INV000561,STR0002,22805,231,53,596,2026-05-23,2026-07-05 19:34:40.511726,True
INV000562,STR0002,22212,145,56,312,2026-06-06,2026-07-05 19:34:40.511762,True
INV000563,STR0002,23353,153,34,316,2026-04-01,2026-07-05 19:34:40.511799,True
INV000564,STR0002,90209A,183,75,661,2026-05-24,2026-07-05 19:34:40.511835,True
INV000565,STR0002,22069,22,76,496,2026-06-21,2026-07-05 19:34:40.511871,True
INV000566,STR0002,22867,410,66,687,2026-02-16,2026-07-05 19:34:40.511908,True
INV000567,STR0002,84872A,548,61,624,2026-05-22,2026-07-05 19:34:40.511944,True
INV000568,STR0002,90036C,546,55,661,2026-02-15,2026-07-05 19:34:40.511980,True
INV000569,STR0002,20652,305,79,436,2026-04-30,2026-07-05 19:34:40.512016,True
INV000570,STR0002,23639,243,45,658,2026-05-28,2026-07-05 19:34:40.512054,True
INV000571,STR0002,22677,572,49,595,2026-01-21,2026-07-05 19:34:40.512100,True
INV000572,STR0002,85083,517,23,581,2026-02-05,2026-07-05 19:34:40.512141,True
INV000573,STR0002,21125,297,20,566,2026-06-01,2026-07-05 19:34:40.512178,True
INV000574,STR0002,85025B,491,63,625,2026-06-29,2026-07-05 19:34:40.512220,True
INV000575,STR0002,20867,487,37,598,2026-01-08,2026-07-05 19:34:40.512258,True
