ProductID,ProductName,Category,SubCategory,Brand,Supplier,CostPrice,SellingPrice,LaunchDate,LastModifiedDate,IsActive
20776,ABSTRACT CIRCLES NOTEBOOK,Home,Kitchen,NovaRetail,ABC Supplies,1.33,1.78,2020-01-01,2026-07-05 18:58:26.024636,True
20777,CHRYSANTHEMUM NOTEBOOK,Office,Stationery,UrbanHome,Global Traders,1.42,1.8,2020-01-01,2026-07-05 18:58:26.024669,True
20778,GARDEN PATH NOTEBOOK ,Home,Decor,UrbanHome,ABC Supplies,1.55,1.8,2020-01-01,2026-07-05 18:58:26.024702,True
20779,PINK EAR MUFF HEADPHONES,Electronics,Accessories,SmartLiving,Prime Distribution,3.57,5.07,2020-01-01,2026-07-05 18:58:26.024735,True
20780,BLACK EAR MUFF HEADPHONES,Gift,Seasonal,UrbanHome,Prime Distribution,5.08,6.85,2020-01-01,2026-07-05 18:58:26.024768,True
20781,GOLD EAR MUFF HEADPHONES,Office,Desk,NovaRetail,UK Imports,5.4,6.16,2020-01-01,2026-07-05 18:58:26.024801,True
20782,CAMOUFLAGE EAR MUFF HEADPHONES,Office,Organization,UrbanHome,Prime Distribution,5.48,6.82,2020-01-01,2026-07-05 18:58:26.024834,True
20783,HEART EAR MUFF HEADPHONES,Gift,Cards,NovaRetail,Global Traders,5.81,7.45,2020-01-01,2026-07-05 18:58:26.024867,True
20784,RED RETRO BAR STOOL,Electronics,Accessories,SmartLiving,Global Traders,30.95,36.52,2020-01-01,2026-07-05 18:58:26.024900,True
20785,FUSCHIA RETRO BAR STOOL,Home,Kitchen,PrimeGoods,UK Imports,27.5,37.62,2020-01-01,2026-07-05 18:58:26.024933,True
20786,BLACK RETRO BAR STOOL,Home,Decor,RetailPlus,Retail Wholesale Ltd,26.53,37.06,2020-01-01,2026-07-05 18:58:26.024965,True
20787,BLUE RETRO BAR STOOL,Home,Storage,NovaRetail,ABC Supplies,33.07,38.02,2020-01-01,2026-07-05 18:58:26.024997,True
20791,BLUE TILED SET OF 3 DRAWERS,Gift,Cards,RetailPlus,Retail Wholesale Ltd,9.05,12.75,2020-01-01,2026-07-05 18:58:26.025030,True
20793,BLUE TILED TRAY,Office,Organization,RetailPlus,Global Traders,7.21,8.84,2020-01-01,2026-07-05 18:58:26.025063,True
20794,BLUE  TILE HOOK,Home,Storage,PrimeGoods,Retail Wholesale Ltd,2.77,3.41,2020-01-01,2026-07-05 18:58:26.025096,True
20795,LARGE BLUE PROVENCAL CERAMIC BALL,Office,Stationery,UrbanHome,Retail Wholesale Ltd,2.1,2.88,2020-01-01,2026-07-05 18:58:26.025128,True
20796,SMALL BLUE PROVENCAL CERAMIC BALL,Electronics,Lighting,PrimeGoods,Retail Wholesale Ltd,2.04,2.35,2020-01-01,2026-07-05 18:58:26.025161,True
20798,CLEAR MILKSHAKE GLASS,Electronics,Batteries,UrbanHome,UK Imports,2.05,2.88,2020-01-01,2026-07-05 18:58:26.025194,True
20799,PINK MILKSHAKE GLASS,Electronics,Accessories,SmartLiving,ABC Supplies,2.3,3.13,2020-01-01,2026-07-05 18:58:26.025226,True
20800,LARGE GLASS SUNDAE DISH CLEAR,Electronics,Lighting,NovaRetail,UK Imports,2.93,3.62,2020-01-01,2026-07-05 18:58:26.025259,True
20801,LARGE PINK GLASS SUNDAE DISH,Electronics,Batteries,UrbanHome,Global Traders,1.98,2.21,2020-01-01,2026-07-05 18:58:26.025290,True
20802,SMALL GLASS SUNDAE DISH CLEAR,Electronics,Batteries,RetailPlus,Prime Distribution,1.73,2.08,2020-01-01,2026-07-05 18:58:26.025323,True
20803,SMALL PINK GLASS SUNDAE DISH,Electronics,Batteries,PrimeGoods,UK Imports,1.4,1.69,2020-01-01,2026-07-05 18:58:26.025355,True
20804,GLASS CHICKEN BUTTER DISH,Electronics,Lighting,RetailPlus,Prime Distribution,2.31,2.63,2020-01-01,2026-07-05 18:58:26.025412,True
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,Home,Storage,SmartLiving,Prime Distribution,1.91,2.55,2020-01-01,2026-07-05 18:58:26.025450,True
20814,SILVER FINCH DECORATION,Electronics,Lighting,NovaRetail,UK Imports,0.89,1.21,2020-01-01,2026-07-05 18:58:26.025484,True
20816,GOLD FLOWER CUSHION COVER ,Gift,Seasonal,RetailPlus,UK Imports,4.15,5.55,2020-01-01,2026-07-05 18:58:26.025517,True
20818,GOLD TEDDY BEAR,Office,Desk,PrimeGoods,Prime Distribution,3.38,4.49,2020-01-01,2026-07-05 18:58:26.025550,True
20819,SILVER TEDDY BEAR,Home,Storage,PrimeGoods,Retail Wholesale Ltd,3.46,3.89,2020-01-01,2026-07-05 18:58:26.025583,True
20820,SILVER LOOKING MIRROR,Gift,Cards,SmartLiving,UK Imports,3.73,4.95,2020-01-01,2026-07-05 18:58:26.025617,True
20821,GOLDIE LOOKING MIRROR,Home,Decor,NovaRetail,Prime Distribution,5.62,7.57,2020-01-01,2026-07-05 18:58:26.025650,True
20822,SILVER WINE GOBLET,Gift,Seasonal,PrimeGoods,Prime Distribution,3.77,4.65,2020-01-01,2026-07-05 18:58:26.025684,True
20823,GOLD WINE GOBLET,Office,Organization,NovaRetail,Prime Distribution,3.11,3.61,2020-01-01,2026-07-05 18:58:26.025717,True
20825,GOLD WINE GLASS,Home,Decor,PrimeGoods,ABC Supplies,5.06,6.45,2020-01-01,2026-07-05 18:58:26.025750,True
20826,SILVER APERITIF GLASS,Electronics,Batteries,PrimeGoods,ABC Supplies,1.21,1.35,2020-01-01,2026-07-05 18:58:26.025783,True
20827,GOLD APERITIF GLASS,Gift,Seasonal,PrimeGoods,Retail Wholesale Ltd,1.28,1.63,2020-01-01,2026-07-05 18:58:26.025816,True
20828,GLITTER BUTTERFLY CLIPS,Home,Storage,NovaRetail,UK Imports,2.33,2.93,2020-01-01,2026-07-05 18:58:26.025848,True
20829,GLITTER HANGING BUTTERFLY STRING,Office,Stationery,UrbanHome,Global Traders,1.79,2.41,2020-01-01,2026-07-05 18:58:26.025880,True
20830,SILVER PHOTO FRAME,Gift,Cards,UrbanHome,Retail Wholesale Ltd,2.46,2.96,2020-01-01,2026-07-05 18:58:26.025913,True
20831,GOLD PHOTO FRAME,Gift,Souvenirs,RetailPlus,Retail Wholesale Ltd,2.38,2.71,2020-01-01,2026-07-05 18:58:26.025946,True
20832,RED FLOCK LOVE HEART PHOTO FRAME,Gift,Seasonal,SmartLiving,ABC Supplies,0.7,0.94,2020-01-01,2026-07-05 18:58:26.025979,True
20833,SHAKER THROW  QUILTED,Office,Desk,NovaRetail,UK Imports,22.24,31.35,2020-01-01,2026-07-05 18:58:26.026011,True
20835,FRENCH LATTICE CUSHION COVER ,Electronics,Accessories,NovaRetail,UK Imports,2.94,3.61,2020-01-01,2026-07-05 18:58:26.026043,True
20836,FRENCH PAISLEY CUSHION COVER,Gift,Seasonal,NovaRetail,Global Traders,0.88,1.19,2020-01-01,2026-07-05 18:58:26.026089,True
20837,FRENCH FLORAL CUSHION COVER ,Office,Stationery,SmartLiving,Prime Distribution,0.9,1.18,2020-01-01,2026-07-05 18:58:26.026124,True
20838,FRENCH LATTICE CUSHION COVER ,Electronics,Accessories,NovaRetail,Retail Wholesale Ltd,1.42,1.93,2020-01-01,2026-07-05 18:58:26.026157,True
20839,FRENCH PAISLEY CUSHION COVER ,Gift,Seasonal,NovaRetail,Global Traders,2.18,2.62,2020-01-01,2026-07-05 18:58:26.026191,True
20840,FRENCH FLORAL CUSHION COVER ,Home,Kitchen,UrbanHome,UK Imports,1.61,2.21,2020-01-01,2026-07-05 18:58:26.026225,True
20845,ZINC HEART LATTICE 2 WALL PLANTER,Gift,Cards,UrbanHome,ABC Supplies,6.39,7.17,2020-01-01,2026-07-05 18:58:26.026258,True
20846,ZINC HEART LATTICE T-LIGHT HOLDER,Gift,Cards,UrbanHome,Retail Wholesale Ltd,1.32,1.57,2020-01-01,2026-07-05 18:58:26.026304,True
20847,ZINC HEART LATTICE CHARGER LARGE,Office,Stationery,UrbanHome,UK Imports,3.63,4.95,2020-01-01,2026-07-05 18:58:26.026337,True
20848,ZINC HEART LATTICE CHARGER SMALL,Gift,Seasonal,RetailPlus,Retail Wholesale Ltd,2.11,2.95,2020-01-01,2026-07-05 18:58:26.026371,True
20849,ZINC HEART LATTICE DOUBLE PLANTER,Electronics,Lighting,UrbanHome,Global Traders,2.88,4.05,2020-01-01,2026-07-05 18:58:26.026429,True
20850,ZINC HEART LATTICE PLANTER BOWL,Office,Desk,PrimeGoods,Prime Distribution,2.23,2.84,2020-01-01,2026-07-05 18:58:26.026463,True
20851,ZINC HEART LATTICE TRAY OVAL ,Electronics,Accessories,UrbanHome,UK Imports,4.79,5.97,2020-01-01,2026-07-05 18:58:26.026497,True
20854,BLUE PATCH PURSE PINK HEART,Gift,Seasonal,SmartLiving,Prime Distribution,1.49,1.68,2020-01-01,2026-07-05 18:58:26.026531,True
20855,PINK PATCH PURSE BLUE HEART,Home,Decor,SmartLiving,Prime Distribution,1.26,1.65,2020-01-01,2026-07-05 18:58:26.026564,True
20856,DENIM PATCH PURSE PINK BUTTERFLY,Office,Desk,RetailPlus,Prime Distribution,1.32,1.66,2020-01-01,2026-07-05 18:58:26.026600,True
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,Electronics,Lighting,UrbanHome,UK Imports,1.38,1.65,2020-01-01,2026-07-05 18:58:26.026633,True
20858,SILVER PURSE GOLD PINK BUTTERFLY,Gift,Souvenirs,RetailPlus,Retail Wholesale Ltd,1.23,1.65,2020-01-01,2026-07-05 18:58:26.026666,True
20860,GOLD COSMETICS BAG WITH BUTTERFLY,Electronics,Lighting,RetailPlus,UK Imports,1.54,2.1,2020-01-01,2026-07-05 18:58:26.026699,True
20861,GOLD COSMETIC BAG PINK STAR,Home,Storage,NovaRetail,Prime Distribution,1.85,2.1,2020-01-01,2026-07-05 18:58:26.026732,True
20862,PINK PATCH PENCIL CASE BLUE HEART,Electronics,Batteries,PrimeGoods,Prime Distribution,1.93,2.61,2020-01-01,2026-07-05 18:58:26.026766,True
20863,BLUE PATCH PENCIL CASE PINK HEART,Electronics,Accessories,NovaRetail,Retail Wholesale Ltd,1.97,2.4,2020-01-01,2026-07-05 18:58:26.026799,True
20864,DENIM PATCH PENCIL CASE BUTTERFLY,Electronics,Accessories,RetailPlus,ABC Supplies,1.67,2.2,2020-01-01,2026-07-05 18:58:26.026832,True
20865,PATCHWORK PENCIL CASE BUTTERFLY ,Electronics,Accessories,NovaRetail,Retail Wholesale Ltd,1.71,2.18,2020-01-01,2026-07-05 18:58:26.026865,True
20866,BLUE ROSE FABRIC MIRROR,Home,Decor,UrbanHome,Prime Distribution,1.31,1.49,2020-01-01,2026-07-05 18:58:26.026897,True
20867,PINK ROSE FABRIC MIRROR,Home,Storage,NovaRetail,UK Imports,1.15,1.41,2020-01-01,2026-07-05 18:58:26.026930,True
20868,SILVER FABRIC MIRROR,Home,Kitchen,SmartLiving,Prime Distribution,0.75,0.92,2020-01-01,2026-07-05 18:58:26.026963,True
20869,GOLD FABRIC MIRROR,Office,Organization,UrbanHome,Global Traders,0.82,0.95,2020-01-01,2026-07-05 18:58:26.026998,True
20870,OPULENT VELVET CANDLE IN BOX,Gift,Seasonal,RetailPlus,Retail Wholesale Ltd,2.22,2.74,2020-01-01,2026-07-05 18:58:26.027032,True
20871,OPULENT VELVET SET/3 CANDLES,Electronics,Lighting,RetailPlus,Global Traders,2.16,2.67,2020-01-01,2026-07-05 18:58:26.027066,True
20877,MODERN CHRISTMAS BAUBLE CANDLE ,Home,Decor,RetailPlus,Prime Distribution,0.36,0.42,2020-01-01,2026-07-05 18:58:26.027099,True
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,Electronics,Accessories,NovaRetail,ABC Supplies,1.25,1.46,2020-01-01,2026-07-05 18:58:26.027133,True
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,Electronics,Lighting,RetailPlus,Retail Wholesale Ltd,1.27,1.66,2020-01-01,2026-07-05 18:58:26.027166,True
20881,MODERN CHRISTMAS TREE CANDLE,Gift,Souvenirs,SmartLiving,UK Imports,0.74,0.85,2020-01-01,2026-07-05 18:58:26.027199,True
20882,MODERN CHRISTMAS TREE CANDLE,Office,Stationery,SmartLiving,UK Imports,2.37,2.95,2020-01-01,2026-07-05 18:58:26.027232,True
20884,MODERN CHRISTMAS TREE CANDLE ,Home,Storage,PrimeGoods,ABC Supplies,1.62,2.1,2020-01-01,2026-07-05 18:58:26.027277,True
20885,BOX OF 3 PEBBLE CANDLES,Gift,Seasonal,PrimeGoods,Prime Distribution,2.55,2.95,2020-01-01,2026-07-05 18:58:26.027310,True
20886,BOX OF 9 PEBBLE CANDLES,Office,Stationery,UrbanHome,ABC Supplies,1.75,2.41,2020-01-01,2026-07-05 18:58:26.027342,True
20887,BOX OF 6 PEBBLE CANDLES,Electronics,Accessories,SmartLiving,Global Traders,4.98,5.62,2020-01-01,2026-07-05 18:58:26.027394,True
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,Office,Stationery,RetailPlus,ABC Supplies,3.17,3.89,2020-01-01,2026-07-05 18:58:26.027435,True
20889,JARDIN DE FEMME SCENTED CANDLE,Electronics,Accessories,PrimeGoods,Global Traders,2.02,2.34,2020-01-01,2026-07-05 18:58:26.027470,True
20890,SMALL GLASS ROSE SCENTED CANDLE,Home,Kitchen,SmartLiving,UK Imports,2.37,2.99,2020-01-01,2026-07-05 18:58:26.027505,True
20891,LARGE GLASS ROSE SCENTED CANDLE ,Office,Stationery,RetailPlus,Prime Distribution,6.57,8.13,2020-01-01,2026-07-05 18:58:26.027540,True
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,Office,Organization,NovaRetail,Prime Distribution,12.52,15.34,2020-01-01,2026-07-05 18:58:26.027574,True
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,Electronics,Batteries,NovaRetail,Prime Distribution,2.22,2.82,2020-01-01,2026-07-05 18:58:26.027607,True
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,Electronics,Lighting,PrimeGoods,Global Traders,2.81,3.37,2020-01-01,2026-07-05 18:58:26.027640,True
20895,VINTAGE NOTEBOOK FRENCH LETTER ,Gift,Seasonal,NovaRetail,ABC Supplies,2.33,2.95,2020-01-01,2026-07-05 18:58:26.027673,True
20896,VINTAGE NOTEBOOK PINK FLOWER,Electronics,Batteries,UrbanHome,UK Imports,2.33,2.95,2020-01-01,2026-07-05 18:58:26.027707,True
20897,VINTAGE NOTEBOOK PARIS DAYS,Gift,Seasonal,NovaRetail,Prime Distribution,3.18,3.83,2020-01-01,2026-07-05 18:58:26.027740,True
20898,VINTAGE NOTEBOOK TRAVELOGUE,Electronics,Accessories,NovaRetail,Global Traders,2.27,3.19,2020-01-01,2026-07-05 18:58:26.027774,True
20899,VINTAGE NOTEBOOK RED ROSE,Home,Kitchen,RetailPlus,Global Traders,2.45,2.95,2020-01-01,2026-07-05 18:58:26.027807,True
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,Gift,Souvenirs,UrbanHome,ABC Supplies,7.81,9.38,2020-01-01,2026-07-05 18:58:26.027842,True
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,Electronics,Lighting,RetailPlus,UK Imports,7.57,9.39,2020-01-01,2026-07-05 18:58:26.027875,True
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,Electronics,Batteries,RetailPlus,Prime Distribution,5.36,7.16,2020-01-01,2026-07-05 18:58:26.027909,True
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,Electronics,Accessories,UrbanHome,UK Imports,5.07,6.35,2020-01-01,2026-07-05 18:58:26.027942,True
20906,VINTAGE NOTEBOOK BEAUTY GIRL,Electronics,Batteries,NovaRetail,Global Traders,3.6,4.05,2020-01-01,2026-07-05 18:58:26.027975,True
20910,VINTAGE PHOTO ALBUM PARIS DAYS,Home,Storage,NovaRetail,UK Imports,6.27,8.26,2020-01-01,2026-07-05 18:58:26.028009,True
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,Home,Storage,SmartLiving,ABC Supplies,2.83,3.8,2020-01-01,2026-07-05 18:58:26.028042,True
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,Gift,Cards,PrimeGoods,UK Imports,2.55,3.21,2020-01-01,2026-07-05 18:58:26.028085,True
20931,BLUE POT PLANT CANDLE ,Gift,Seasonal,SmartLiving,UK Imports,3.97,4.75,2020-01-01,2026-07-05 18:58:26.028121,True
20932,PINK POT PLANT CANDLE,Home,Storage,PrimeGoods,Retail Wholesale Ltd,3.72,4.62,2020-01-01,2026-07-05 18:58:26.028154,True
20933,YELLOW POT PLANT CANDLE,Gift,Cards,PrimeGoods,Global Traders,3.07,4.1,2020-01-01,2026-07-05 18:58:26.028187,True
20934,SET/3 POT PLANT CANDLES,Electronics,Batteries,UrbanHome,Prime Distribution,5.32,7.06,2020-01-01,2026-07-05 18:58:26.028220,True
20935,ROUND CACTUS CANDLE,Gift,Cards,UrbanHome,ABC Supplies,2.56,3.07,2020-01-01,2026-07-05 18:58:26.028252,True
20936,FORKED CACTUS CANDLE,Home,Decor,PrimeGoods,Prime Distribution,2.74,3.63,2020-01-01,2026-07-05 18:58:26.028286,True
20939,ORANGE CANDLE,Gift,Seasonal,SmartLiving,Prime Distribution,0.62,0.85,2020-01-01,2026-07-05 18:58:26.028319,True
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,Office,Organization,SmartLiving,ABC Supplies,3.05,3.43,2020-01-01,2026-07-05 18:58:26.028351,True
20941,FROG CANDLE,Home,Storage,PrimeGoods,Retail Wholesale Ltd,1.52,1.75,2020-01-01,2026-07-05 18:58:26.028403,True
20942,SET/6 GINGERBREAD TREE T-LIGHTS,Electronics,Lighting,RetailPlus,UK Imports,0.96,1.25,2020-01-01,2026-07-05 18:58:26.028442,True
20943,SET/6 GINGERBREAD STAR T-LIGHTS,Electronics,Lighting,SmartLiving,Retail Wholesale Ltd,1.33,1.65,2020-01-01,2026-07-05 18:58:26.028475,True
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,Electronics,Lighting,RetailPlus,Prime Distribution,0.53,0.75,2020-01-01,2026-07-05 18:58:26.028508,True
20952,PORCELAIN CHERUB BELL SMALL,Home,Kitchen,UrbanHome,Global Traders,0.52,0.68,2020-01-01,2026-07-05 18:58:26.028542,True
20953,PORCELAIN CHERUB BELL LARGE,Home,Decor,RetailPlus,UK Imports,1.36,1.65,2020-01-01,2026-07-05 18:58:26.028574,True
20954,*USB Office Mirror Ball,Gift,Cards,NovaRetail,ABC Supplies,6.31,8.53,2020-01-01,2026-07-05 18:58:26.028606,True
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,Gift,Seasonal,RetailPlus,ABC Supplies,1.34,1.77,2020-01-01,2026-07-05 18:58:26.028640,True
20957,PORCELAIN HANGING BELL SMALL,Home,Kitchen,PrimeGoods,ABC Supplies,1.33,1.56,2020-01-01,2026-07-05 18:58:26.028673,True
20958,PORCELAIN HANGING BELL LARGE,Gift,Cards,RetailPlus,UK Imports,1.46,1.92,2020-01-01,2026-07-05 18:58:26.028706,True
20960,WATERMELON BATH SPONGE,Gift,Cards,RetailPlus,ABC Supplies,1.28,1.66,2020-01-01,2026-07-05 18:58:26.028739,True
20961,STRAWBERRY BATH SPONGE ,Electronics,Lighting,NovaRetail,Global Traders,1.52,1.7,2020-01-01,2026-07-05 18:58:26.028772,True
20963,APPLE BATH SPONGE,Gift,Seasonal,NovaRetail,Retail Wholesale Ltd,1.28,1.76,2020-01-01,2026-07-05 18:58:26.028805,True
20964,POLYESTER FILLER PAD 60x40cm,Home,Kitchen,PrimeGoods,UK Imports,1.88,2.55,2020-01-01,2026-07-05 18:58:26.028838,True
20966,SANDWICH BATH SPONGE,Electronics,Accessories,NovaRetail,Prime Distribution,1.38,1.79,2020-01-01,2026-07-05 18:58:26.028870,True
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,Gift,Souvenirs,UrbanHome,Prime Distribution,3.54,3.99,2020-01-01,2026-07-05 18:58:26.028902,True
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,Gift,Souvenirs,RetailPlus,ABC Supplies,3.81,4.75,2020-01-01,2026-07-05 18:58:26.028935,True
20969,RED FLORAL FELTCRAFT SHOULDER BAG,Home,Decor,RetailPlus,ABC Supplies,3.02,4.26,2020-01-01,2026-07-05 18:58:26.028968,True
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,Home,Kitchen,PrimeGoods,ABC Supplies,3.0,4.16,2020-01-01,2026-07-05 18:58:26.029000,True
20971,PINK BLUE FELT CRAFT TRINKET BOX,Gift,Souvenirs,PrimeGoods,Global Traders,1.18,1.41,2020-01-01,2026-07-05 18:58:26.029033,True
20972,PINK CREAM FELT CRAFT TRINKET BOX ,Home,Storage,NovaRetail,Prime Distribution,1.23,1.4,2020-01-01,2026-07-05 18:58:26.029065,True
20973,12 PENCIL SMALL TUBE WOODLAND,Electronics,Accessories,PrimeGoods,Global Traders,0.57,0.78,2020-01-01,2026-07-05 18:58:26.029098,True
20974,12 PENCILS SMALL TUBE SKULL,Electronics,Accessories,RetailPlus,Global Traders,0.58,0.75,2020-01-01,2026-07-05 18:58:26.029131,True
20975,12 PENCILS SMALL TUBE RED RETROSPOT,Electronics,Lighting,SmartLiving,Retail Wholesale Ltd,0.55,0.74,2020-01-01,2026-07-05 18:58:26.029164,True
20976,12 PENCILS SMALL TUBE POSY,Gift,Cards,PrimeGoods,Prime Distribution,0.59,0.75,2020-01-01,2026-07-05 18:58:26.029199,True
20977,36 PENCILS TUBE WOODLAND,Office,Stationery,PrimeGoods,Prime Distribution,1.18,1.56,2020-01-01,2026-07-05 18:58:26.029232,True
20978,36 PENCILS TUBE SKULLS,Gift,Cards,SmartLiving,Prime Distribution,1.14,1.58,2020-01-01,2026-07-05 18:58:26.029265,True
20979,36 PENCILS TUBE RED RETROSPOT,Electronics,Accessories,NovaRetail,Retail Wholesale Ltd,1.23,1.55,2020-01-01,2026-07-05 18:58:26.029298,True
20980,36 PENCILS TUBE POSY,Gift,Cards,NovaRetail,UK Imports,1.16,1.4,2020-01-01,2026-07-05 18:58:26.029331,True
20981,12 PENCILS TALL TUBE WOODLAND,Home,Storage,UrbanHome,Prime Distribution,0.7,0.96,2020-01-01,2026-07-05 18:58:26.029364,True
20982,12 PENCILS TALL TUBE SKULLS,Office,Desk,PrimeGoods,Retail Wholesale Ltd,0.83,0.96,2020-01-01,2026-07-05 18:58:26.029424,True
20983,12 PENCILS TALL TUBE RED RETROSPOT,Gift,Cards,PrimeGoods,ABC Supplies,0.73,0.95,2020-01-01,2026-07-05 18:58:26.029459,True
20984,12 PENCILS TALL TUBE POSY,Electronics,Accessories,NovaRetail,UK Imports,0.48,0.54,2020-01-01,2026-07-05 18:58:26.029493,True
20985,HEART CALCULATOR,Gift,Cards,PrimeGoods,Retail Wholesale Ltd,1.3,1.53,2020-01-01,2026-07-05 18:58:26.029526,True
20986,BLUE CALCULATOR RULER,Electronics,Accessories,PrimeGoods,Retail Wholesale Ltd,1.22,1.55,2020-01-01,2026-07-05 18:58:26.029559,True
20987,GEISHA GIRL CHOPSTICKS SET/5,Electronics,Batteries,RetailPlus,Prime Distribution,2.17,3.02,2020-01-01,2026-07-05 18:58:26.029603,True
20988,TRELLIS FLOWER CHOPSTICKS SET/5,Gift,Cards,PrimeGoods,UK Imports,1.57,1.95,2020-01-01,2026-07-05 18:58:26.029636,True
20989,URBAN CHIC CHOPSTICKS SET/5,Gift,Seasonal,NovaRetail,ABC Supplies,1.66,2.26,2020-01-01,2026-07-05 18:58:26.029668,True
20990,SPRING FLOWER CHOPSTICKS SET/5,Gift,Souvenirs,SmartLiving,UK Imports,1.59,2.24,2020-01-01,2026-07-05 18:58:26.029701,True
20991,JAZZ HEARTS MAGNETIC MEMO PAD,Office,Desk,RetailPlus,Prime Distribution,0.81,0.95,2020-01-01,2026-07-05 18:58:26.029734,True
20992,JAZZ HEARTS PURSE NOTEBOOK,Electronics,Lighting,PrimeGoods,UK Imports,0.56,0.69,2020-01-01,2026-07-05 18:58:26.029767,True
20993,JAZZ HEARTS MEMO PAD,Office,Organization,UrbanHome,UK Imports,0.72,0.84,2020-01-01,2026-07-05 18:58:26.029800,True
20994,JAZZ HEARTS SPIRAL NOTEPAD,Home,Decor,UrbanHome,Retail Wholesale Ltd,0.7,0.85,2020-01-01,2026-07-05 18:58:26.029833,True
20996,JAZZ HEARTS ADDRESS BOOK,Gift,Seasonal,NovaRetail,Global Traders,0.32,0.38,2020-01-01,2026-07-05 18:58:26.029866,True
20997,ROSE DU SUD CUSHION COVER ,Gift,Souvenirs,RetailPlus,Prime Distribution,3.71,4.72,2020-01-01,2026-07-05 18:58:26.029899,True
20998,ROSE DU SUD OVEN GLOVE,Gift,Seasonal,UrbanHome,ABC Supplies,2.64,2.97,2020-01-01,2026-07-05 18:58:26.029932,True
21000,ROSE DU SUD COSMETICS BAG,Gift,Souvenirs,UrbanHome,Prime Distribution,2.98,3.75,2020-01-01,2026-07-05 18:58:26.029966,True
21001,ROSE DU SUD WASHBAG ,Electronics,Accessories,SmartLiving,Global Traders,4.13,4.89,2020-01-01,2026-07-05 18:58:26.030000,True
21002,ROSE DU SUD DRAWSTRING BAG,Office,Organization,UrbanHome,Global Traders,2.89,3.53,2020-01-01,2026-07-05 18:58:26.030033,True
21003,ROSE DU SUD CUSHION COVER,Home,Storage,UrbanHome,UK Imports,4.58,5.93,2020-01-01,2026-07-05 18:58:26.030076,True
21004,ROSE DU SUD CHILDRENS APRON,Home,Kitchen,SmartLiving,UK Imports,3.69,4.79,2020-01-01,2026-07-05 18:58:26.030114,True
21007,ETCHED GLASS DROPLET DECORATION,Home,Storage,PrimeGoods,Prime Distribution,0.96,1.18,2020-01-01,2026-07-05 18:58:26.030147,True
21008,ETCHED GLASS HEART TREE DECORATION,Gift,Seasonal,SmartLiving,Prime Distribution,1.98,2.51,2020-01-01,2026-07-05 18:58:26.030181,True
21009,ETCHED GLASS STAR TREE DECORATION,Office,Stationery,UrbanHome,Global Traders,1.24,1.47,2020-01-01,2026-07-05 18:58:26.030214,True
21010,ETCHED GLASS BIRD TREE DECORATION,Electronics,Lighting,PrimeGoods,Global Traders,1.31,1.47,2020-01-01,2026-07-05 18:58:26.030247,True
21011,GLITTER SNOW PEAR TREE DECORATION,Gift,Seasonal,SmartLiving,UK Imports,0.95,1.27,2020-01-01,2026-07-05 18:58:26.030280,True
21012,ANTIQUE ALL GLASS CANDLESTICK,Gift,Cards,UrbanHome,Prime Distribution,1.78,2.33,2020-01-01,2026-07-05 18:58:26.030312,True
21014,SWISS CHALET TREE DECORATION ,Gift,Souvenirs,SmartLiving,Retail Wholesale Ltd,0.58,0.82,2020-01-01,2026-07-05 18:58:26.030346,True
21015,DARK BIRD HOUSE TREE DECORATION,Electronics,Batteries,NovaRetail,Global Traders,0.65,0.78,2020-01-01,2026-07-05 18:58:26.030398,True
21016,LIGHT BIRD HOUSE TREE DECORATION,Electronics,Lighting,UrbanHome,Global Traders,0.74,0.96,2020-01-01,2026-07-05 18:58:26.030438,True
21017,RED BIRD HOUSE TREE DECORATION,Office,Stationery,NovaRetail,ABC Supplies,1.01,1.34,2020-01-01,2026-07-05 18:58:26.030472,True
21018,BIRD BOX CHRISTMAS TREE DECORATION,Electronics,Accessories,UrbanHome,Global Traders,0.82,0.92,2020-01-01,2026-07-05 18:58:26.030506,True
21025,SPACE FROG,Electronics,Lighting,RetailPlus,Global Traders,1.1,1.52,2020-01-01,2026-07-05 18:58:26.030539,True
21026,SPACE OWL,Electronics,Accessories,NovaRetail,Retail Wholesale Ltd,1.24,1.63,2020-01-01,2026-07-05 18:58:26.030572,True
